date,meeting_date,doc_type,gardner_inf,gardner_labor,gardner_out,gardner_fin,gardner_mp,gardner_total,gardner_inf_consensus,gardner_labor_consensus,gardner_out_consensus,gardner_fin_consensus,gardner_mp_consensus
2024-11-07,2024-11-07,press_conferences,2.967271596064038e-05,1.6484842200355767e-05,1.6484842200355767e-05,0.0,0.0,6.264240036135191e-05,6.610162022415793e-05,6.977393245883338e-05,4.360870778677086e-05,0.0,0.0
2024-12-18,2024-12-18,press_conferences,1.674392821170688e-05,8.930095046243668e-06,4.465047523121834e-06,0.0,0.0,3.013907078107238e-05,2.273405849927933e-05,3.074510768473966e-05,1.9565068526652516e-05,0.0,0.0
2025-01-29,2025-01-29,press_conferences,2.2549981665578684e-05,2.5055535183976315e-06,7.5166605551928945e-06,0.0,0.0,3.257219573916921e-05,6.536897152818128e-05,1.0564682267180815e-05,4.357931435212086e-05,0.0,0.0
2025-03-19,2025-03-19,press_conferences,3.85663841605227e-05,0.0,4.820798020065337e-06,0.0,0.0,4.3387182180588035e-05,9.060022650056626e-05,0.0,2.5166729583490623e-05,0.0,0.0
2025-05-07,2025-05-07,press_conferences,2.665125581056304e-05,-1.0660502324225214e-05,-1.1993065114753367e-05,0.0,0.0,3.997688371584455e-06,8.07297973682086e-05,4.03648986841043e-05,4.3594090578832645e-05,0.0,0.0
2025-06-18,2025-06-18,press_conferences,3.492664913113121e-05,3.4926649131131205e-06,-5.821108188521868e-06,0.0,0.0,3.259820585572246e-05,6.916777335104028e-05,1.5809776765952063e-05,1.9080765062355943e-05,0.0,0.0
2025-07-30,2025-07-30,press_conferences,3.596767473466531e-05,1.1989224911555105e-05,-1.0490571797610718e-05,0.0,0.0,3.74663278486097e-05,8.27107055223181e-05,6.547930853850184e-05,4.8247911554685556e-05,0.0,0.0
2025-09-17,2025-09-17,press_conferences,4.1047914125610136e-05,6.219380928122748e-06,-7.463257113747297e-06,0.0,0.0,3.9804037939985586e-05,9.786651008025054e-05,1.7524306212717038e-05,3.855347366797748e-05,0.0,0.0
2025-10-29,2025-10-29,press_conferences,2.7950598538589224e-05,8.152257907088526e-06,4.658433089764871e-06,0.0,0.0,4.076128953544262e-05,8.301970334292672e-05,3.099402258135931e-05,1.702968273701061e-05,0.0,0.0
2025-12-10,2025-12-10,press_conferences,2.084859606052618e-05,7.35832802136218e-06,3.67916401068109e-06,0.0,0.0,3.1886088092569446e-05,4.3283430084529994e-05,2.1482584784601282e-05,1.374885426214482e-05,0.0,0.0
